TransactionAmount,TransactionType,Location,DeviceID,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Target
854.64,1,13,430,37,1,56.0,2,118.0,1.0,2989.25,2
261.19,1,28,590,77,0,64.0,2,52.0,1.0,7620.6,2
220.68,0,33,301,49,2,71.0,2,217.0,1.0,5549.2,1
11.86,1,34,161,53,1,31.0,1,129.0,1.0,6782.61,3
122.65,1,8,247,38,2,28.0,3,41.0,1.0,1968.51,0
395.16,1,25,261,58,2,56.0,2,17.0,1.0,5340.73,2
704.69,1,19,436,88,2,51.0,2,150.0,1.0,3267.84,2
369.89,1,35,41,82,0,69.0,2,69.0,1.0,6941.47,2
10.92,1,17,368,89,0,67.0,2,268.0,1.0,7567.2,1
199.14,1,39,72,4,1,31.0,1,36.0,1.0,7001.25,3
109.43,1,10,650,53,1,70.0,2,140.0,1.0,1983.65,2
304.15,1,1,11,9,1,20.0,3,40.0,1.0,686.91,0
620.54,0,29,77,8,1,28.0,3,98.0,1.0,213.36,0
757.79,1,5,31,33,2,22.0,3,117.0,1.0,1443.02,0
122.81,1,38,404,9,1,52.0,0,12.0,1.0,8450.84,3
96.25,1,15,347,39,2,61.0,2,171.0,1.0,7996.7,1
1431.33,1,5,419,74,0,30.0,0,49.0,1.0,5567.98,0
142.55,1,18,89,70,2,67.0,0,97.0,1.0,1262.68,2
35.94,0,14,182,49,1,23.0,3,141.0,1.0,1697.28,0
24.86,1,17,328,6,1,58.0,1,292.0,1.0,2591.65,1
103.08,1,37,667,8,2,60.0,0,109.0,1.0,12002.16,3
116.27,1,32,339,10,2,57.0,1,94.0,1.0,8726.92,3
363.84,1,8,68,47,2,73.0,2,118.0,3.0,5415.64,2
34.74,0,32,140,74,2,45.0,2,72.0,1.0,3736.57,2
64.01,0,30,50,60,1,19.0,3,240.0,1.0,1225.69,0
108.75,1,15,80,96,0,50.0,0,23.0,4.0,14829.85,3
50.9,0,17,532,88,2,28.0,3,150.0,1.0,1277.7,0
206.84,1,30,127,9,1,20.0,3,154.0,1.0,454.66,0
37.4,1,33,336,11,0,20.0,3,84.0,1.0,1519.51,0
154.21,1,24,198,82,2,46.0,1,75.0,1.0,8045.77,3
199.37,1,6,398,82,2,24.0,3,79.0,1.0,1331.3,0
410.49,0,1,352,70,1,25.0,3,112.0,1.0,1843.57,0
1360.01,0,31,565,95,1,67.0,2,218.0,1.0,6601.5,1
18.23,1,26,182,63,0,56.0,1,28.0,1.0,8422.2,3
398.7,1,0,411,5,0,47.0,0,276.0,1.0,7987.74,1
122.14,1,29,366,70,2,22.0,3,112.0,1.0,327.68,0
378.2,1,23,571,7,1,40.0,1,167.0,1.0,7372.81,1
124.74,1,20,293,37,0,49.0,1,33.0,1.0,2987.97,2
17.1,1,0,400,18,0,53.0,2,101.0,1.0,1619.54,2
287.05,1,25,344,57,0,22.0,3,212.0,1.0,1204.65,0
874.72,1,37,99,84,2,28.0,1,173.0,1.0,4630.58,0
1762.28,1,22,7,65,0,24.0,3,150.0,1.0,1380.34,0
40.12,0,9,198,15,0,36.0,0,269.0,1.0,14304.38,1
125.0,0,16,597,45,2,49.0,1,177.0,1.0,3215.76,1
348.44,1,3,648,33,2,24.0,3,147.0,1.0,1022.94,0
128.4,1,40,497,64,0,69.0,2,31.0,1.0,2610.64,2
320.93,1,1,260,25,2,55.0,1,178.0,1.0,9451.66,1
1.41,1,34,332,83,0,53.0,2,278.0,1.0,1244.17,1
50.52,1,20,599,64,1,54.0,0,293.0,1.0,12815.24,1
383.95,0,36,487,67,2,31.0,1,143.0,1.0,9933.56,3
12.94,1,14,352,97,1,23.0,3,158.0,1.0,921.23,0
329.75,1,34,355,63,2,56.0,2,211.0,1.0,6009.43,1
981.76,1,25,605,39,2,45.0,0,234.0,1.0,602.36,1
40.79,1,25,198,60,0,18.0,3,80.0,1.0,1769.33,0
99.25,0,31,507,47,2,63.0,2,93.0,1.0,2570.34,2
150.6,1,24,327,79,0,69.0,2,59.0,1.0,3240.14,2
29.5,1,35,436,7,2,73.0,2,129.0,1.0,1229.32,2
54.34,1,0,565,34,0,65.0,0,46.0,1.0,8019.89,2
18.25,1,18,175,75,0,53.0,0,18.0,1.0,14328.29,3
633.87,1,18,576,66,2,27.0,3,175.0,1.0,330.16,0
81.15,1,24,301,58,0,19.0,3,114.0,1.0,1595.26,0
83.95,1,27,280,14,2,75.0,2,170.0,1.0,7413.18,2
410.4,0,41,517,20,0,61.0,2,78.0,1.0,2563.91,2
172.68,1,3,357,30,0,33.0,0,17.0,1.0,10724.95,3
139.88,1,7,518,23,0,34.0,1,162.0,1.0,2969.71,0
165.55,1,9,619,60,1,28.0,3,115.0,1.0,761.78,0
53.79,0,30,194,71,0,54.0,1,137.0,3.0,6229.36,2
285.69,1,24,130,63,0,63.0,2,35.0,1.0,2552.54,2
532.4,1,17,94,26,0,22.0,3,149.0,1.0,1033.73,0
293.85,1,5,445,10,2,25.0,3,144.0,1.0,1919.97,0
27.94,1,1,2,92,1,79.0,2,120.0,1.0,1893.44,2
270.36,1,28,36,43,0,25.0,3,37.0,1.0,1783.04,0
112.66,1,30,584,48,2,29.0,1,176.0,3.0,852.98,0
506.03,1,11,649,99,1,21.0,3,21.0,1.0,1123.89,0
206.95,1,39,585,83,1,22.0,3,31.0,1.0,1817.65,0
350.96,1,40,443,45,0,63.0,2,167.0,1.0,5463.94,2
261.63,1,6,602,17,1,20.0,3,150.0,1.0,477.03,0
46.12,1,14,510,87,1,59.0,0,30.0,1.0,8874.01,3
27.25,0,18,323,81,1,63.0,2,92.0,1.0,5365.2,2
1353.93,1,12,661,72,1,26.0,1,171.0,1.0,7858.41,3
331.66,1,19,40,39,0,76.0,2,145.0,1.0,7216.3,2
667.95,0,28,244,26,0,62.0,0,253.0,1.0,13558.56,1
49.84,1,6,282,94,0,49.0,0,146.0,1.0,7872.04,3
556.04,1,10,185,21,0,72.0,2,27.0,1.0,5200.04,2
88.06,0,33,498,15,2,18.0,3,288.0,1.0,1779.85,1
745.95,1,22,668,27,0,58.0,0,127.0,1.0,13264.14,3
67.25,1,24,398,12,2,19.0,3,157.0,1.0,467.4,0
93.63,1,27,515,95,0,29.0,1,141.0,1.0,9873.62,3
74.11,1,38,530,10,1,22.0,3,49.0,1.0,1257.9,0
41.13,0,30,635,29,1,77.0,2,58.0,1.0,6067.54,2
192.02,0,16,398,24,2,79.0,2,154.0,1.0,5169.07,2
291.27,1,11,117,96,1,77.0,2,121.0,1.0,6878.86,2
296.46,1,9,279,45,1,23.0,3,136.0,1.0,558.99,0
341.84,0,12,530,25,1,27.0,3,89.0,1.0,1400.04,0
98.41,1,34,182,51,2,27.0,3,48.0,1.0,912.71,0
109.28,1,36,46,81,2,36.0,1,112.0,4.0,6338.35,3
27.51,0,8,244,56,2,40.0,0,103.0,1.0,13645.63,3
12.18,1,27,314,87,1,76.0,2,77.0,1.0,4909.24,2
207.71,0,18,362,65,2,25.0,3,63.0,1.0,570.1,0
25.77,0,36,25,77,2,45.0,0,277.0,1.0,11749.77,1
127.57,1,26,391,48,0,52.0,2,75.0,1.0,6118.2,2
392.05,1,10,396,98,0,60.0,1,172.0,1.0,4383.69,2
521.01,0,39,200,40,1,41.0,1,73.0,1.0,4004.55,0
849.76,1,39,670,22,0,25.0,3,269.0,1.0,373.88,0
172.5,1,8,615,64,2,68.0,0,31.0,1.0,6851.16,2
265.44,1,35,329,89,0,30.0,1,169.0,1.0,9700.77,3
152.34,1,29,126,43,1,55.0,0,115.0,1.0,6853.51,2
21.13,1,9,532,89,1,28.0,3,153.0,1.0,948.7,0
111.55,1,10,612,38,0,46.0,0,101.0,1.0,12221.17,3
321.82,0,33,501,48,1,32.0,1,43.0,1.0,6500.5,3
1294.81,0,42,472,25,1,45.0,1,279.0,1.0,9927.75,1
148.77,1,38,175,82,1,67.0,2,175.0,1.0,2138.42,2
14.08,1,13,432,58,1,57.0,2,154.0,1.0,3908.65,2
1283.97,1,7,328,29,0,45.0,0,121.0,1.0,11041.9,3
566.33,0,5,585,64,0,24.0,3,66.0,1.0,379.82,0
206.51,1,16,342,45,0,51.0,2,275.0,1.0,3921.74,1
180.94,1,33,441,27,1,75.0,2,57.0,1.0,7659.99,2
77.9,1,42,596,70,1,21.0,3,128.0,1.0,664.72,0
318.92,0,42,257,36,1,21.0,3,60.0,1.0,1167.25,0
583.3,0,26,318,93,2,59.0,1,142.0,1.0,5896.01,2
100.68,1,22,468,21,2,63.0,2,139.0,1.0,1123.75,2
589.64,1,5,428,49,2,62.0,2,210.0,1.0,2039.4,1
225.93,0,29,140,96,1,25.0,3,199.0,1.0,1864.27,0
651.55,1,31,332,42,2,72.0,2,82.0,1.0,2325.78,2
80.97,1,39,249,25,2,38.0,0,157.0,1.0,5926.31,1
191.89,1,35,3,40,1,25.0,3,14.0,1.0,399.57,0
304.75,0,2,482,95,1,78.0,2,125.0,1.0,1916.34,2
201.53,1,40,625,6,2,68.0,2,287.0,1.0,2732.86,1
8.45,1,30,189,21,0,22.0,3,141.0,1.0,1115.3,0
435.98,1,23,274,98,1,30.0,1,105.0,1.0,7334.08,3
743.24,0,16,250,83,2,19.0,3,109.0,1.0,1024.19,0
16.27,1,1,677,37,0,57.0,0,44.0,1.0,10971.32,3
290.86,1,21,601,67,2,45.0,0,36.0,1.0,14631.88,3
85.73,1,41,198,99,0,41.0,0,266.0,1.0,14928.35,1
555.71,0,4,331,17,1,22.0,3,73.0,1.0,830.37,0
40.03,1,29,198,85,1,23.0,3,200.0,1.0,6408.8,1
73.01,0,25,650,27,2,25.0,3,62.0,1.0,1997.33,0
346.12,1,37,148,66,1,44.0,0,12.0,1.0,13084.27,3
1.93,1,6,288,29,1,47.0,0,175.0,5.0,5684.09,1
252.93,1,32,596,0,0,75.0,2,222.0,1.0,2760.37,1
238.54,1,16,413,5,0,19.0,3,12.0,4.0,868.91,0
1011.22,1,40,36,73,1,61.0,2,129.0,1.0,5838.91,2
58.7,1,27,613,40,1,67.0,0,141.0,1.0,8937.35,2
7.56,1,25,346,69,0,40.0,0,145.0,1.0,8528.72,3
540.4,1,15,399,60,1,45.0,0,272.0,1.0,425.77,1
264.14,1,3,49,65,0,64.0,0,125.0,1.0,8459.26,2
248.15,1,25,42,17,0,75.0,2,202.0,1.0,2649.23,2
24.34,1,33,106,50,1,54.0,1,110.0,1.0,6659.12,2
428.61,1,13,543,51,0,66.0,0,62.0,1.0,11937.04,3
117.66,0,22,46,13,1,39.0,0,126.0,1.0,6794.17,3
165.8,1,26,394,62,2,60.0,1,287.0,1.0,2064.76,1
289.18,1,3,108,66,0,65.0,2,64.0,1.0,3139.75,2
125.39,1,20,147,35,0,21.0,3,140.0,1.0,202.69,0
305.18,1,6,679,64,2,58.0,2,216.0,1.0,4474.2,1
506.9,0,15,325,37,1,64.0,0,56.0,1.0,11471.87,3
504.12,0,3,242,7,1,25.0,3,101.0,1.0,1107.28,0
42.09,1,10,320,45,1,29.0,1,118.0,1.0,5526.28,0
607.28,1,3,361,97,0,32.0,0,84.0,1.0,9679.68,3
91.9,1,6,239,35,2,77.0,2,125.0,1.0,1033.94,2
303.43,1,41,162,28,1,22.0,3,30.0,1.0,1833.24,0
668.78,1,23,211,93,0,20.0,3,141.0,1.0,983.68,0
270.54,0,34,463,76,0,20.0,3,139.0,1.0,269.78,0
247.93,1,16,81,99,1,37.0,1,79.0,1.0,9801.48,3
34.67,1,6,310,76,2,19.0,3,71.0,1.0,888.6,0
326.03,0,27,143,37,2,18.0,3,137.0,1.0,290.24,0
148.26,1,29,374,25,0,25.0,3,57.0,1.0,958.7,0
1086.6,1,36,413,15,2,19.0,3,38.0,1.0,1605.67,0
373.99,1,34,597,96,0,60.0,0,140.0,1.0,8590.5,3
254.34,1,12,397,83,2,49.0,1,112.0,1.0,5461.08,2
819.48,1,41,380,37,0,25.0,3,26.0,1.0,1804.5,0
14.0,1,35,345,62,0,49.0,1,173.0,1.0,7975.18,1
57.16,1,8,108,21,0,40.0,1,74.0,1.0,222.22,0
282.26,1,22,47,27,2,37.0,1,278.0,1.0,6857.2,1
46.96,1,19,278,69,2,46.0,1,112.0,1.0,2028.92,2
473.2,1,15,114,53,2,34.0,0,173.0,1.0,248.52,0
192.97,1,34,41,97,0,59.0,2,140.0,1.0,3019.04,2
168.99,1,3,215,77,0,18.0,3,203.0,1.0,1523.57,0
1.82,1,37,632,8,2,80.0,2,60.0,1.0,5571.39,2
40.9,1,5,519,23,0,55.0,0,37.0,1.0,1514.34,2
78.91,1,34,599,62,2,61.0,0,157.0,1.0,1817.43,2
169.97,0,36,179,59,0,22.0,3,12.0,1.0,6269.12,0
17.79,1,17,394,90,1,61.0,2,162.0,5.0,2281.9,2
486.61,0,34,322,46,0,48.0,1,130.0,1.0,2006.69,2
148.13,1,31,272,24,1,58.0,2,56.0,1.0,2189.38,2
164.52,1,9,657,98,0,61.0,0,162.0,1.0,11036.74,3
720.89,1,16,198,7,0,27.0,3,120.0,1.0,447.06,0
268.7,1,25,237,12,0,53.0,2,63.0,1.0,2104.74,2
637.34,1,16,294,17,0,51.0,2,278.0,1.0,5183.5,1
216.76,0,29,95,32,2,47.0,1,138.0,1.0,643.64,0
418.02,1,20,166,16,0,46.0,0,110.0,1.0,11011.86,3
292.03,0,22,639,49,0,46.0,1,154.0,1.0,951.33,0
251.4,1,40,485,22,0,57.0,2,178.0,1.0,2561.67,1
184.56,1,41,419,57,2,21.0,3,93.0,1.0,1549.27,0
33.76,1,39,301,23,2,26.0,1,227.0,1.0,3253.51,0
253.46,1,22,56,45,0,45.0,1,60.0,1.0,4734.110000000001,2
1612.37,1,20,24,77,0,65.0,2,173.0,1.0,3910.59,2
138.68,0,7,255,1,1,22.0,3,44.0,1.0,206.2,0
42.56,1,14,662,0,2,18.0,3,146.0,1.0,4361.44,0
680.76,1,13,34,10,1,21.0,3,165.0,1.0,572.97,0
53.83,1,3,455,61,1,70.0,2,131.0,1.0,4580.59,2
11.09,1,5,135,93,1,51.0,1,95.0,1.0,2990.05,2
37.81,1,13,69,73,1,63.0,2,195.0,1.0,5208.98,1
449.18,1,10,561,5,2,67.0,2,50.0,1.0,1025.99,2
1135.8,1,36,469,3,0,30.0,0,250.0,1.0,13534.3,1
297.6,1,25,249,98,2,39.0,0,162.0,1.0,1461.17,0
683.75,1,19,302,72,1,32.0,0,106.0,1.0,6333.72,3
21.4,0,13,164,8,2,48.0,1,129.0,1.0,8551.6,3
315.94,1,29,97,91,0,78.0,2,93.0,1.0,4273.99,2
331.32,1,34,322,77,1,61.0,0,137.0,5.0,13054.54,3
223.76,0,4,426,12,1,74.0,2,110.0,1.0,4102.23,2
216.03,1,4,157,41,0,42.0,0,300.0,1.0,10462.77,1
17.42,1,9,499,5,0,74.0,2,150.0,1.0,6851.31,2
491.91,1,25,303,35,2,78.0,2,155.0,1.0,2421.94,2
350.11,0,33,493,49,2,74.0,2,178.0,1.0,4639.04,2
218.07,1,2,1,66,1,23.0,3,243.0,1.0,443.62,0
291.09,1,12,571,18,1,48.0,1,112.0,1.0,6312.79,3
422.14,0,0,562,26,1,26.0,3,109.0,1.0,1436.32,0
613.21,1,40,595,97,0,61.0,2,157.0,1.0,3279.12,2
73.83,1,19,529,96,2,69.0,0,69.0,1.0,6020.29,2
67.33,1,11,521,72,2,59.0,1,36.0,1.0,5925.98,2
26.92,1,16,667,52,0,62.0,2,43.0,1.0,1674.94,2
18.3,1,23,304,10,2,48.0,1,155.0,1.0,3733.52,1
317.94,1,20,323,90,0,54.0,1,124.0,1.0,2996.51,2
179.38,1,23,212,27,2,40.0,0,173.0,1.0,11666.18,3
918.95,1,13,546,25,2,68.0,0,139.0,1.0,7006.46,2
13.92,1,20,536,23,0,37.0,1,209.0,1.0,2735.84,1
365.43,1,32,144,13,0,25.0,3,176.0,1.0,1073.51,0
263.59,1,9,321,51,1,71.0,2,16.0,1.0,6996.35,2
54.8,1,0,164,92,1,34.0,1,140.0,1.0,4943.49,0
141.49,1,3,637,6,2,24.0,3,75.0,1.0,1665.58,0
31.39,1,40,208,67,0,20.0,3,15.0,1.0,998.49,0
93.82,1,13,17,5,2,39.0,1,176.0,1.0,8422.06,1
5.71,1,40,225,70,1,21.0,3,106.0,1.0,1285.42,0
178.39,1,40,251,79,2,34.0,1,98.0,1.0,8469.43,3
126.91,1,13,260,49,0,22.0,3,42.0,1.0,692.69,0
36.09,1,8,322,94,1,53.0,0,167.0,1.0,12319.26,3
91.77,1,29,487,41,1,51.0,0,174.0,1.0,9240.73,1
198.92,1,13,292,19,2,36.0,1,100.0,1.0,2854.66,0
137.81,1,11,254,66,1,58.0,1,44.0,1.0,2631.47,2
136.88,0,22,528,28,1,24.0,3,71.0,1.0,7465.95,3
133.07,1,34,302,25,1,21.0,3,155.0,1.0,1670.99,0
1.14,1,16,156,70,1,43.0,0,137.0,1.0,13913.92,3
256.34,1,18,368,56,1,69.0,2,99.0,1.0,7471.63,2
56.11,1,4,648,24,1,36.0,0,109.0,1.0,11123.65,3
118.1,1,13,266,57,0,50.0,1,50.0,1.0,7976.6,3
137.86,0,34,416,95,2,66.0,0,120.0,1.0,8046.94,2
813.78,0,1,607,11,0,54.0,0,55.0,1.0,14935.5,3
237.97,1,8,481,88,0,69.0,0,69.0,1.0,13486.15,3
684.96,1,23,430,69,0,21.0,3,31.0,1.0,526.67,0
878.63,1,8,616,79,0,60.0,1,139.0,1.0,4954.37,2
276.56,1,2,635,1,1,68.0,0,15.0,1.0,8942.58,2
8.75,1,21,485,42,0,79.0,2,199.0,1.0,4044.62,2
637.48,1,7,4,15,2,65.0,2,207.0,1.0,4148.85,1
103.15,1,36,638,9,1,51.0,0,179.0,1.0,11388.15,3
505.6,1,10,319,20,1,52.0,2,183.0,1.0,5347.57,1
371.86,1,24,145,72,0,46.0,0,91.0,1.0,1329.45,2
14.26,1,41,120,93,1,50.0,1,37.0,1.0,2475.65,2
13.16,1,23,96,83,1,43.0,1,98.0,1.0,1019.46,0
167.92,1,22,651,49,0,40.0,0,136.0,2.0,14321.73,3
73.01,1,15,387,69,0,56.0,2,101.0,1.0,2833.12,2
201.5,0,9,58,65,2,61.0,0,196.0,1.0,12148.32,1
150.3,1,19,350,76,2,41.0,0,204.0,1.0,14371.08,3
23.7,1,37,140,70,0,46.0,0,32.0,1.0,7947.44,3
49.59,1,4,659,88,1,48.0,1,147.0,1.0,6037.03,1
720.13,0,29,222,23,0,22.0,3,96.0,1.0,387.02,0
134.92,1,20,616,20,2,19.0,3,101.0,1.0,1081.97,0
116.97,1,28,53,40,0,18.0,3,299.0,1.0,729.7,0
11.06,1,7,151,36,0,34.0,1,13.0,3.0,2782.21,0
88.29,0,15,99,38,2,50.0,1,287.0,1.0,5245.93,1
5.81,1,15,6,63,0,25.0,3,222.0,1.0,1290.95,0
103.48,1,3,620,94,0,32.0,1,33.0,1.0,6494.25,3
156.74,1,28,606,9,0,70.0,2,136.0,1.0,4004.35,2
505.14,1,32,416,57,0,68.0,2,179.0,1.0,2525.47,2
31.06,1,18,298,71,0,46.0,0,61.0,1.0,11014.25,3
7.61,1,1,514,21,0,50.0,0,163.0,1.0,6275.0,1
276.16,0,32,23,18,0,53.0,2,71.0,1.0,1733.34,2
145.77,1,22,171,39,0,68.0,2,237.0,1.0,5294.98,1
369.44,1,11,555,93,2,34.0,1,19.0,1.0,5018.67,0
558.86,1,2,71,39,0,60.0,0,95.0,1.0,9844.32,3
429.15,1,19,188,53,1,26.0,3,218.0,1.0,712.13,0
36.74,1,40,61,93,1,33.0,0,133.0,1.0,6217.58,3
79.14,0,32,230,60,2,57.0,2,22.0,1.0,2229.56,2
132.48,1,5,95,61,1,36.0,1,101.0,1.0,9313.05,3
136.48,1,5,117,78,2,52.0,1,138.0,4.0,4618.53,2
203.76,1,7,86,11,1,55.0,2,37.0,1.0,6747.16,2
750.95,1,6,534,99,1,78.0,2,27.0,1.0,5134.37,2
0.84,1,2,510,35,0,52.0,1,31.0,1.0,2207.54,2
257.18,1,20,463,9,2,67.0,0,28.0,1.0,13336.15,3
767.66,1,38,73,84,0,63.0,0,155.0,1.0,1801.69,2
182.29,1,36,188,31,2,54.0,0,123.0,1.0,522.39,2
184.51,0,32,430,20,2,54.0,0,118.0,1.0,9381.64,3
451.31,1,13,19,45,0,62.0,2,166.0,5.0,2963.29,2
144.1,1,6,208,64,1,57.0,0,30.0,1.0,11523.64,3
72.5,1,13,416,52,0,40.0,0,30.0,1.0,12723.62,3
74.11,0,41,309,64,2,69.0,2,71.0,4.0,3920.11,2
22.15,1,10,437,64,1,44.0,0,73.0,1.0,7451.83,3
777.92,1,2,123,44,1,62.0,0,97.0,1.0,7061.58,2
790.07,1,24,177,95,2,28.0,3,197.0,1.0,985.77,0
406.33,0,24,277,65,1,59.0,1,103.0,1.0,4298.34,2
767.41,1,13,57,20,0,56.0,0,27.0,1.0,12799.34,3
4.58,0,1,158,98,2,21.0,3,135.0,1.0,811.24,0
211.36,0,1,573,29,1,53.0,0,88.0,1.0,13273.08,3
49.67,1,1,543,29,2,21.0,3,146.0,1.0,842.94,0
77.83,0,18,308,66,1,49.0,1,146.0,1.0,2471.53,2
702.87,1,42,340,32,0,19.0,3,184.0,1.0,1237.5,0
133.56,1,13,402,70,2,25.0,3,177.0,1.0,783.83,0
868.05,0,36,249,23,2,49.0,1,119.0,1.0,3931.03,2
52.87,1,16,52,54,1,24.0,3,70.0,1.0,960.96,0
179.0,1,15,566,52,0,78.0,2,121.0,1.0,7310.88,2
1168.26,0,30,677,4,2,73.0,2,37.0,1.0,1385.74,2
384.11,1,13,282,31,0,58.0,2,12.0,1.0,7902.52,2
227.61,1,15,158,24,2,71.0,2,61.0,1.0,4405.28,2
40.83,1,16,607,39,0,48.0,1,24.0,1.0,3944.12,2
19.76,1,26,601,36,0,20.0,3,240.0,1.0,1523.04,0
484.24,1,33,295,18,1,67.0,0,77.0,1.0,8042.3,2
211.36,1,15,483,25,2,33.0,0,110.0,1.0,5531.93,0
301.47,1,7,29,39,1,21.0,3,291.0,1.0,560.73,0
199.09,1,11,643,77,2,70.0,0,89.0,1.0,1658.52,2
38.95,1,20,649,99,2,27.0,1,50.0,1.0,731.52,0
515.94,1,37,588,48,0,29.0,1,37.0,1.0,1389.89,0
41.93,1,14,582,54,0,48.0,1,136.0,1.0,5081.26,2
137.84,1,29,536,68,0,27.0,3,112.0,1.0,1000.35,0
95.35,1,6,336,31,2,21.0,3,131.0,1.0,1639.9,0
93.14,1,22,604,91,2,67.0,2,151.0,1.0,5473.82,2
1427.71,1,27,14,85,1,64.0,0,159.0,1.0,1729.26,2
79.33,0,19,152,25,2,51.0,0,109.0,1.0,14798.1,3
76.89,1,6,651,10,0,55.0,0,132.0,1.0,4734.110000000001,2
233.71,1,17,435,39,2,19.0,3,297.0,1.0,1231.98,1
14.92,1,19,504,43,1,26.0,1,120.0,1.0,6611.26,0
242.17,1,17,427,31,0,60.0,0,147.0,1.0,883.72,2
122.98,1,17,253,19,2,79.0,2,228.0,1.0,5055.99,1
129.35,1,19,611,39,0,52.0,1,130.0,1.0,7166.88,3
138.33,1,9,179,10,2,21.0,3,69.0,1.0,232.56,0
39.31,1,32,379,52,2,25.0,3,178.0,1.0,1236.38,0
91.85,1,39,455,39,2,21.0,3,148.0,1.0,802.09,0
277.7,1,26,473,10,1,58.0,1,107.0,1.0,1423.2,2
114.03,1,32,9,80,0,51.0,0,172.0,1.0,13388.56,3
302.63,0,38,429,51,1,27.0,1,10.0,1.0,2801.28,0
31.19,1,5,395,22,0,52.0,1,74.0,1.0,5545.96,2
112.91,0,40,424,30,2,27.0,1,135.0,1.0,4764.48,0
742.26,1,36,658,55,2,27.0,1,36.0,1.0,7868.19,3
256.8,1,5,141,13,0,26.0,3,80.0,1.0,1128.38,0
378.68,1,13,633,94,0,60.0,0,239.0,1.0,7627.04,1
571.93,1,42,224,47,2,52.0,2,119.0,1.0,4026.03,2
26.31,0,2,377,27,2,77.0,2,163.0,1.0,7095.76,2
205.58,1,32,530,4,2,20.0,3,112.0,1.0,1501.95,0
533.61,1,23,312,42,2,48.0,1,115.0,1.0,3656.93,2
428.62,1,33,38,27,1,55.0,2,72.0,1.0,3473.24,2
361.22,1,33,326,27,0,64.0,2,167.0,1.0,7061.73,2
837.29,1,31,184,1,1,25.0,3,216.0,1.0,6012.67,1
117.25,0,1,198,90,2,31.0,0,73.0,1.0,13694.68,3
135.27,1,1,509,49,0,48.0,0,131.0,1.0,9410.51,3
185.1,1,0,644,4,1,53.0,2,23.0,1.0,6115.63,2
113.54,1,8,5,25,2,38.0,1,273.0,1.0,5581.21,1
354.96,1,13,274,13,2,69.0,0,96.0,1.0,6712.94,2
224.22,1,14,406,85,1,53.0,0,37.0,1.0,8400.87,3
737.1,1,42,617,31,0,60.0,2,92.0,1.0,4644.19,2
223.22,1,13,382,17,0,27.0,3,96.0,1.0,1734.22,0
557.26,1,38,180,75,0,69.0,0,53.0,1.0,5237.12,2
1496.57,1,22,137,91,2,33.0,1,95.0,1.0,969.06,0
27.44,1,4,436,56,0,62.0,2,164.0,1.0,5950.48,2
310.09,1,11,390,67,1,36.0,0,166.0,1.0,9962.5,3
80.38,1,18,666,63,2,52.0,0,116.0,1.0,9662.88,3
26.1,0,11,16,31,1,66.0,0,115.0,1.0,5243.0,2
845.14,0,28,152,25,1,73.0,2,183.0,1.0,1702.65,2
59.73,1,14,661,18,0,27.0,3,56.0,1.0,800.93,0
758.77,1,35,320,8,0,60.0,1,114.0,1.0,7231.47,2
301.51,1,5,492,88,0,22.0,3,284.0,1.0,1052.31,1
418.03,1,2,376,50,1,58.0,0,161.0,1.0,10721.29,3
118.06,0,19,426,81,1,32.0,0,31.0,1.0,13560.63,3
483.92,1,27,45,91,0,70.0,2,115.0,1.0,3138.0,2
78.93,1,23,584,98,0,38.0,0,145.0,1.0,9916.24,3
36.63,1,24,543,93,0,75.0,2,261.0,1.0,7941.73,1
87.85,1,7,634,61,1,49.0,1,63.0,1.0,3753.24,2
1001.83,1,30,214,50,2,31.0,0,55.0,1.0,9733.83,3
705.34,1,42,545,25,2,59.0,0,124.0,1.0,5003.22,2
146.55,1,41,159,1,2,54.0,2,124.0,5.0,4087.44,2
116.89,1,8,316,63,2,71.0,2,226.0,1.0,4880.31,1
106.41,1,20,457,62,1,57.0,2,87.0,1.0,1310.38,2
1087.9,1,4,532,52,0,78.0,2,103.0,1.0,2513.51,2
584.41,1,19,314,50,0,23.0,3,41.0,1.0,4475.22,0
584.98,0,6,171,92,1,55.0,2,121.0,1.0,6521.05,2
79.21,1,7,13,54,1,56.0,2,140.0,1.0,1615.04,2
173.13,0,1,469,43,2,20.0,3,288.0,1.0,1490.34,1
335.7,1,12,176,11,0,80.0,3,57.0,1.0,6601.44,2
1225.5,0,19,490,65,2,50.0,0,109.0,1.0,8611.17,3
422.81,1,20,49,35,1,28.0,3,193.0,1.0,1929.28,0
135.43,1,38,606,30,0,57.0,2,92.0,1.0,5315.83,2
584.88,1,30,197,41,0,26.0,3,121.0,1.0,548.45,0
308.94,1,20,630,91,2,25.0,3,167.0,1.0,1931.66,0
295.93,1,4,399,20,1,36.0,0,117.0,1.0,1050.63,0
1512.99,1,30,31,70,2,19.0,3,50.0,1.0,9963.39,3
77.44,1,42,212,10,1,58.0,2,268.0,1.0,1950.63,1
92.5,0,39,503,79,2,40.0,1,70.0,1.0,6295.45,3
97.74,0,20,206,45,2,41.0,1,137.0,1.0,4113.63,0
291.68,1,8,20,57,0,21.0,3,90.0,1.0,1451.02,0
56.96,1,0,364,10,0,22.0,3,135.0,1.0,1597.85,0
436.8,1,39,599,81,2,27.0,3,92.0,1.0,1256.33,0
